,PREFERRED NAME,CASRN,use,SMILES,alogp
1418,"Disodium endo,endo-Endothall",6385-60-0,Herbicide,O=C([O-])[C@@H]1[C@H](C(=O)[O-])[C@@H]2C=C[C@H]1O2,-2.9441999999999986
1422,Disul-Na,136-78-7,Herbicide,O=S(=O)([O-])OCCOc1ccc(Cl)cc1Cl,1.8490000000000002
1423,Disulfoton,298-04-4,"Insecticide,Nematicide",CCO[P](=S)(OCC)SCCSCC,3.7702000000000027
1424,Disulfoton sulfone,2497-06-5,Insecticide,CCO[P](=S)(OCC)SCC[S](=O)(=O)CC,2.4518000000000004
1425,Ditalimfos,5131-24-8,Fungicide,CCO[P](=S)(OCC)N1C(=O)c2ccccc2C1=O,2.5801000000000007
1426,Dithianon,3347-22-6,Fungicide,O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)c3ccccc13,2.1513400000000003
1427,Dithiopyr,97886-45-8,Herbicide,CSC(=O)c1c(CC(C)C)c(C(=O)SC)c(nc1C(F)F)C(F)(F)F,5.242900000000003
1428,Diuron,330-54-1,Herbicide,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.0869000000000018
1429,DMCP,3309-87-3,Insecticide,CO[P](=O)(OC)Sc1ccc(Cl)cc1,3.833000000000002
1430,"DNOC, sodium salt",2312-76-7,"Fungicide,Herbicide,Insecticide",Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],0.8850199999999997
1432,Dodecyl di(2-hydroxyethyl) benzyl ammonium chloride,19379-90-9,Microbiocide,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,4.908900000000005
1434,"Dodecyl dimethyl 2,4,5-trimethylbenzyl ammonium chloride",53404-46-9,Microbiocide,CCCCCCCCCCCC[N+](C)(C)Cc1cc(C)c(C)cc1C,7.109160000000008
1436,Dodecyl dimethyl benzyl ammonium bromide,7281-04-1,"Fungicide,Microbiocide",CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,6.183900000000007
1437,Dodecyl dimethyl benzyl ammonium chloride,139-07-1,"Herbicide,Microbiocide",CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,6.183900000000007
1440,Dodecyl dimethyl trichlorobenzyl ammonium chloride,53466-90-3,Microbiocide,CCCCCCCCCCCCc1ccccc1C(C)(C)[N+](Cl)(Cl)Cl,8.663300000000003
1443,Dodecylbenzene sulfonic acid,27176-87-0,"Adjuvant,Insecticide,Microbiocide",CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],5.054100000000005
1449,Dodecylbenzyl trimethyl ammonium chloride,1330-85-4,"Adjuvant,Microbiocide",CCCCCCCCCCCCc1ccc(C[N+](C)(C)C)cc1,6.356200000000007
1454,Drazoxolon,5707-69-7,Fungicide,CC\1=NOC(=O)C1=N\Nc2ccccc2Cl,2.0405999999999995
1455,DSMA,"144-21-8, 5967-62-4","Defoliant,Herbicide",C[As](=O)([O-])[O-],-2.2938
1456,(E)-Mevinphos,"298-01-1, 7786-34-7",Insecticide,COC(=O)\C=C(/C)O[P](=O)(OC)OC,1.4807
1457,Econazole,27220-47-9,Fungicide,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,5.801400000000003
1458,Edifenphos,17109-49-8,Fungicide,CCO[P](=O)(Sc1ccccc1)Sc2ccccc2,5.715600000000004
1461,"EDTA, disodium salt",139-33-3,"Adjuvant,Herbicide",O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O,-4.740599999999996
1463,Eglinazine,6616-80-4,Herbicide,CCNc1nc(Cl)nc(NCC(=O)OCC)n1,0.9317999999999999
1465,Empenthrin [(1R)isomers],54406-48-3,Insecticide,CC\C=C(/C)C(OC(=O)C1C(C=C(C)C)C1(C)C)C#C,4.126100000000004
1470,Endosulfan,115-29-7,Insecticide,ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,3.689800000000001
1471,Endosulfan I (alpha),959-98-8,Insecticide,ClC1=C(Cl)C2(Cl)[C@H]3CO[S](=O)OC[C@H]3[C@]1(Cl)C2(Cl)Cl,3.689800000000001
1472,Endosulfan II (beta),33213-65-9,Insecticide,ClC1=C(Cl)C2(Cl)[C@@H]3CO[S](=O)OC[C@@H]3[C@@]1(Cl)C2(Cl)Cl,3.689800000000001
1473,Endothall,145-73-3,"Defoliant,Herbicide",O=C([O-])C1C2CCC(O2)C1C(=O)[O-],-2.7201999999999993
1475,"Endothall, di (N,N-dimethylalkylamine) salt",66330-88-9,"Defoliant,Herbicide",O=C([O-])[C@@H]1[C@H](C(=O)[O-])[C@@H]2C=C[C@H]1O2,-2.9441999999999986
1479,"Endothall, dipotassium salt",2164-07-0,"Defoliant,Herbicide",O=C([O-])C1C2CCC(O2)C1C(=O)[O-],-2.7201999999999993
1480,"Endothall, disodium salt",129-67-9,"Defoliant,Herbicide",O=C([O-])C1C2CCC(O2)C1C(=O)[O-],-2.7201999999999993
1486,Endothion,2778-04-3,Insecticide,COC1=COC(=CC1=O)CS[P](=O)(OC)OC,2.2824999999999998
1487,Endrin,72-20-8,"Avicide,Insecticide",ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,4.481400000000002
1489,EPBP,3792-59-4,Insecticide,CCO[P](=S)(Oc1ccc(Cl)cc1Cl)c2ccccc2,5.043700000000004
1491,Epichlorohydrin,106-89-8,"Chemical intermediate,Dye,Fungicide,Insecticide,Microbiocide,Paints, coatings, resins,Polymer production,Solvent",ClCC1CO1,0.624
1492,EPN,2104-64-5,Insecticide,CCO[P](=S)(Oc1ccc(cc1)[N+]([O-])=O)c2ccccc2,3.645100000000002
1493,Epoxiconazole,"106325-08-0, 133855-98-8, 135319-73-2",Fungicide,Fc1ccc(cc1)[C@@]2(Cn3cncn3)O[C@H]2c4ccccc4Cl,3.7376000000000023
1496,Epronaz,59026-08-3,Herbicide,CCCN(CC)C(=O)n1cnc(n1)[S](=O)(=O)CCC,1.1618
1497,EPTC,759-94-4,Herbicide,CCCN(CCC)C(=O)SCC,2.9815000000000014
1498,Erbon,136-25-4,Herbicide,CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,4.762600000000002
1502,Esfenvalerate,"66230-04-4, 66323-04-4",Insecticide,CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,6.679980000000006
1503,Esprocarb,85785-20-2,Herbicide,CCN(C(C)C(C)C)C(=O)SCc1ccccc1,4.406200000000004
1506,Etaconazole,60207-93-4,Fungicide,CCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,3.263300000000002
1508,Ethalfluralin,55283-68-6,Herbicide,CCN(CC(C)=C)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3.9242000000000035
1509,Ethametsulfuron,111353-84-5,Herbicide,CCOc1nc(NC)nc(NC(=O)N[S](=O)(=O)c2ccccc2C(O)=O)n1,0.5205999999999993
1510,Ethametsulfuron-methyl,97780-06-8,Herbicide,CCOc1nc(NC)nc(NC(=O)N[S](=O)(=O)c2ccccc2C(=O)OC)n1,0.6089999999999994
1511,Ethanethiol,75-08-1,Rodenticide,CCS,0.9360999999999999
1512,Ethanolamine,141-43-5,"Fungicide,Microbiocide",NCCO,-1.0626000000000002
1514,Ethanolamine ethylenediaminetetraacetate,"53404-50-5, 63517-71-5","Adjuvant,Fungicide",NCCOC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,-2.653899999999994
1515,Ethidimuron,30043-49-3,Herbicide,CC[S](=O)(=O)c1sc(nn1)N(C)C(=O)NC,0.1073
1516,Ethiofencarb,29973-13-5,Insecticide,CCSCc1ccccc1OC(=O)NC,2.6579000000000006
1517,Ethiolate,2941-55-1,Herbicide,CCSC(=O)N(CC)CC,2.2013
1518,Ethion,563-12-2,Insecticide,CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,5.005300000000004
1519,Ethirimol,23947-60-6,Fungicide,CCCCC1=C(C)NC(=NC1=O)NCC,1.85272
1520,Ethofenprox,80844-07-1,Insecticide,CCOc1ccc(cc1)C(C)(C)COCc2cccc(Oc3ccccc3)c2,6.372000000000007
1521,Ethofumesate,26225-79-6,Herbicide,CCOC1Oc2ccc(O[S](C)(=O)=O)cc2C1(C)C,2.0576
1522,Ethoprop,13194-48-4,"Insecticide,Nematicide",CCCS[P](=O)(OCC)SCCC,4.417400000000004
1523,"Ethoxyethoxyethyl 2,4-dichlorophenoxyacetate",53404-36-7,Herbicide,CCOC(C)OC(C)OC(=O)COc1ccc(Cl)cc1Cl,3.6605000000000025
1524,"Ethoxyethoxypropyl 2,4-dichlorophenoxyacetate",53467-05-3,Herbicide,CCOC(C)OC(CC)OC(=O)COc1ccc(Cl)cc1Cl,4.050600000000004
1527,Ethoxyquin,91-53-2,"Fungicide,Plant Growth Regulator",CCOc1ccc2NC(C)(C)C=C(C)c2c1,3.692700000000002
1528,Ethoxysulfuron,126801-58-9,Herbicide,CCOc1ccccc1O[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,1.3377999999999997
1529,"Ethyl (2-mercaptoethyl)carbamate, S-ester of O,O-dimethyl phosphorodithioate",5840-95-9,Insecticide,CCOC(=O)NCCS[P](=S)(OC)OC,1.983
1530,"Ethyl 2,4-dichlorophenoxyacetate",533-23-3,Herbicide,CCOC(=O)COc1ccc(Cl)cc1Cl,2.9353000000000016
1531,Ethyl acifluorfen,77207-01-3,Herbicide,CCOC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,5.236000000000002
1532,Ethyl alcohol,64-17-5,"Adjuvant,Microbiocide,Molluscicide,Solvent",CCO,-0.0014000000000000123
1533,Ethyl dimethyl stearyl ammonium bromide,111-98-8,Microbiocide,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC,7.344200000000009
1534,Ethyl formate,109-94-4,"Fumigant,Insecticide",CCOC=O,0.17930000000000001
1535,Ethyl paraben,120-47-8,"Fungicide,Microbiocide",CCOC(=O)c1ccc(O)cc1,1.5689
1538,Ethylan,72-56-0,Insecticide,CCc1ccc(cc1)C(C(Cl)Cl)c2ccc(CC)cc2,5.747000000000004
1541,Ethylene dibromide,106-93-4,"Fumigant,Nematicide",BrCCBr,1.7762
1542,Ethylene dichloride,107-06-2,"Component of processed f,Fuel or fuel additive,Fumigant,Insecticide,Paints, coatings, resins,Polymer production,Solvent",ClCCCl,1.464
1543,Ethylene glycol bis(trichloroacetate),2514-53-6,Herbicide,ClC(Cl)(Cl)C(=O)OCCOC(=O)C(Cl)(Cl)Cl,2.813200000000001
1544,Ethylene glycol ether of pinene,53404-49-2,Insecticide,CC1(C)C2CC(O)C(C)(O)C1C2,1.1643
1546,Ethylhexanoate,123-66-0,"Fungicide,Microbiocide",CCCCCC(=O)OCC,2.1298000000000004
1555,Etrimfos,38260-54-7,Insecticide,CCOc1cc(O[P](=S)(OC)OC)nc(CC)n1,2.3338
1557,Eugenol,97-53-0,"Dog and Cat Repellent,Fragrance component or p,Herbicide,Insect Repellent,Insecticide",COc1cc(CC=C)ccc1O,2.1293
1558,Famoxadone,131807-57-3,Fungicide,CC1(OC(=O)N(Nc2ccccc2)C1=O)c3ccc(Oc4ccccc4)cc3,4.700000000000004
1559,Famphur,52-85-7,Insecticide,CO[P](=S)(OC)Oc1ccc(cc1)[S](=O)(=O)N(C)C,1.833
1565,"Fenac, sodium salt",2439-00-1,Herbicide,O=C([O-])Cc1c(Cl)ccc(Cl)c1Cl,1.9391999999999998
1566,Fenamidone,161326-34-7,Fungicide,CSC1=N[C@](C)(C(=O)N1Nc2ccccc2)c3ccccc3,3.4901000000000018
1567,Fenaminosulf,140-56-7,"Fungicide,Microbiocide",CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1,1.2965
1568,Fenamiphos,22224-92-6,"Insecticide,Nematicide",CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,4.238320000000003
1569,Fenapanil,61019-78-1,Fungicide,CCCCC(Cn1ccnc1)(C#N)c2ccccc2,3.534880000000002
1570,Fenarimol,60168-88-9,Fungicide,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,4.0676000000000005
1572,Fenazaflor,14255-88-0,Insecticide,FC(F)(F)c1nc2cc(Cl)c(Cl)cc2n1C(=O)Oc3ccccc3,5.409000000000001
1573,Fenazaquin,120928-09-8,Insecticide,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,4.5488000000000035
1574,Fenbuconazole,"114369-43-6, 119911-00-6, 119611-00-6",Fungicide,Clc1ccc(CCC(Cn2cncn2)(C#N)c3ccccc3)cc1,4.025880000000003
1576,Fenchlorazole-ethyl,103112-36-3,Herbicide Safener,OC(=O)c1nn(c2ccc(Cl)cc2Cl)c(n1)C(Cl)(Cl)Cl,4.099
1577,Fenchlorim,3740-92-9,Herbicide Safener,Clc1cc(Cl)nc(n1)c2ccccc2,3.450400000000002
1578,Fenethacarb,30087-47-9,Insecticide,CCc1cc(CC)cc(OC(=O)NC)c1,2.5296000000000003
1579,Fenfluthrin,75867-00-4,Insecticide,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc2c(F)c(F)c(F)c(F)c2F,5.0165000000000015
1580,Fenfuram,24691-80-3,Fungicide,Cc1occc1C(=O)Nc2ccccc2,2.840320000000001
1581,Fenhexamid,126833-17-8,Fungicide,CC1(CCCCC1)C(=O)Nc2ccc(O)c(Cl)c2Cl,4.607900000000003
1582,Fenitropan,65934-95-4,Fungicide,CC(=O)OC[C@H]([C@@H](OC(C)=O)c1ccccc1)[N+]([O-])=O,1.4992
1583,Fenitrothion,122-14-5,Insecticide,CO[P](=S)(OC)Oc1ccc(c(C)c1)[N+]([O-])=O,2.7993200000000007
1584,Fenobucarb,3766-81-2,Insecticide,CCC(C)c1ccccc1OC(=O)NC,2.9183000000000003
1585,Fenothiocarb,62850-32-2,Insecticide,CN(C)C(=O)SCCCCOc1ccccc1,3.2604000000000024
1587,Fenoxaprop acid,95617-09-7,Herbicide,CC(Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1)C(O)=O,4.125400000000002
1588,Fenoxycarb,"79127-80-3, 72490-01-8","Insect Growth Regulator,Insecticide",CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,3.6038000000000023
1589,Fenpiclonil,74738-17-3,Fungicide,Clc1cccc(c1Cl)c2c[nH]cc2C#N,3.8601800000000015
1590,Fenpropathrin,"39515-41-8, 64257-84-7",Insecticide,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,5.268980000000004
1591,Fenpropidin,67306-00-7,Fungicide,CC(CN1CCCCC1)Cc2ccc(cc2)C(C)(C)C,4.6486000000000045
1592,Fenpropimorph,"67306-03-0, 67564-91-4","Fungicide,Microbiocide",CC(CN1CC(C)OC(C)C1)Cc2ccc(cc2)C(C)(C)C,4.271900000000004
1593,Fenpyroximate,"134098-61-6, 111812-58-9",Insecticide,Cn1nc(C)c(\C=N\OCc2ccc(cc2)C(=O)OC(C)(C)C)c1Oc3ccccc3,5.026820000000005
1594,Fenson,80-38-6,Insecticide,Clc1ccc(O[S](=O)(=O)c2ccccc2)cc1,3.1077000000000012
1595,Fensulfothion,115-90-2,"Insecticide,Nematicide",CCO[P](=S)(OCC)Oc1ccc(cc1)[S](C)=O,3.1003000000000016
1596,Fenteracol,2122-77-2,Herbicide,OCCOc1cc(Cl)c(Cl)cc1Cl,3.017900000000001
1598,Fenthiaprop-ethyl,"66441-11-0, 93921-16-5",Herbicide,CCOC(=O)C(C)Oc1cccc(Oc2sc3cc(Cl)ccc3n2)c1,5.072400000000003
1599,Fenthion,55-38-9,"Avicide,Insecticide",CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,3.6130200000000023
1601,Fenticlor,97-24-5,Microbiocide,Oc1ccc(Cl)cc1Sc2cc(Cl)ccc2O,4.555800000000003
1603,Fentrazamide,158237-07-1,Herbicide,CCN(C1CCCCC1)C(=O)N2N=NN(C2=O)c3ccccc3Cl,2.7051000000000007
1604,Fentrifanil,62441-54-7,Insecticide,[O-][N+](=O)c1cc(Nc2cc(ccc2Cl)C(F)(F)F)c(c(c1)[N+]([O-])=O)C(F)(F)F,5.937600000000002
1605,Fenuron,101-42-8,Herbicide,CN(C)C(=O)Nc1ccccc1,1.7801
1607,Fenvalerate,51630-58-1,Insecticide,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,6.679980000000006
1610,Ferimzone,89269-64-7,Fungicide,Cc1cc(C)nc(N\N=C(\C)c2ccccc2C)n1,3.237960000000002
1620,Fipronil,120068-37-3,Insecticide,Nc1n(nc(C#N)c1[S](=O)C(F)(F)F)c2c(Cl)cc(cc2Cl)C(F)(F)F,4.279179999999999
1621,Flamprop-isopropyl,52756-22-6,Herbicide,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,4.466000000000005
1623,Flamprop-M-isopropyl,"57973-67-8, 63782-90-1, 52973-67-8",Herbicide,CC(C)OC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,4.466000000000005
1624,Flamprop-M-methyl,"57973-66-7, 63729-98-6",Herbicide,COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,3.687400000000003
1625,Flamprop-methyl,52756-25-9,Herbicide,COC(=O)C(C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,3.687400000000003
1627,Flazasulfuron,104040-78-0,Herbicide,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2ncccc2C(F)(F)F)n1,1.418
1628,Flocoumafen,90035-08-8,Rodenticide,OC1=C(C2CC(Cc3ccccc23)c4ccc(OCc5ccc(cc5)C(F)(F)F)cc4)C(=O)c6ccccc6O1,7.958300000000006
1629,Flonicamid,158062-67-0,Insecticide,FC(F)(F)c1ccncc1C(=O)NCC#N,1.3537799999999995
1632,Fluazifop,69335-91-7,Herbicide,CC(Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)C(O)=O,3.744600000000002
1633,Fluazifop-butyl,69806-50-4,Herbicide,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,5.003300000000004
1634,Fluazifop-P,83066-88-0,Herbicide,C[C@@H](Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)C(O)=O,3.744600000000002
1635,Fluazifop-P-butyl,79241-46-6,Herbicide,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1,5.003300000000004
1636,Fluazinam,79622-59-6,Fungicide,[O-][N+](=O)c1cc(c(Cl)c(c1Nc2ncc(cc2Cl)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,5.986000000000002
1637,Fluazolate,174514-07-9,Herbicide,CC(C)OC(=O)c1cc(c(F)cc1Cl)c2nn(C)c(c2Br)C(F)(F)F,5.226100000000002
1639,Flubenzimine (unstated stereochemistry),37893-02-0,Insecticide,FC(F)(F)N=C1SC(=Nc2ccccc2)N(c3ccccc3)C1=NC(F)(F)F,5.764100000000004
1640,Flucarbazone-sodium,181274-17-9,Herbicide,COc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,1.2197
1641,Fluchloralin,33245-39-5,Herbicide,CCCN(CCCl)c1c(cc(cc1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3.977000000000003
1642,Flucycloxuron,"113036-88-7, 94050-52-9",Herbicide,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(CO/N=C(C3CC3)/c4ccc(Cl)cc4)cc2,5.911000000000004
1643,Flucythrinate,70124-77-5,Insecticide,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,6.627980000000005
1644,Fludioxonil,131341-86-1,Fungicide,FC1(F)Oc2cccc(c2O1)c3c[nH]cc3C#N,2.87488
1645,Flufenacet,142459-58-3,Herbicide,CC(C)N(C(=O)COc1sc(nn1)C(F)(F)F)c2ccc(F)cc2,3.5164000000000026
1647,Flufenoxuron,101463-69-8,Insecticide,Fc1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1NC(=O)NC(=O)c3c(F)cccc3F,6.530300000000003
1648,Flufenpyr-ethyl,188489-07-8,Herbicide,CCOC(=O)COc1cc(N2N=CC(=C(C)C2=O)C(F)(F)F)c(F)cc1Cl,3.294120000000002
1649,Flumequine,42835-25-6,Microbiocide,CC1CCc2cc(F)cc3C(=O)C(=CN1c23)C(O)=O,2.3459999999999996
1650,Flumethrin,69770-45-2,Insecticide,CC1(C)C(\C=C(Cl)\c2ccc(Cl)cc2)C1C(=O)OC(C#N)c3ccc(F)c(Oc4ccccc4)c3,7.931380000000007
1651,Flumetsulam,98967-40-9,Herbicide,Cc1ccn2nc(nc2n1)[S](=O)(=O)Nc3c(F)cccc3F,1.51172
1652,Flumiclorac,87547-04-4,Herbicide,OC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,2.686300000000001
1653,Flumiclorac-pentyl,87546-18-7,Herbicide,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,4.335100000000004
1654,Flumioxazin,"103361-09-7, 141490-50-8",Herbicide,Fc1cc2OCC(=O)N(CC#C)c2cc1N3C(=O)C4=C(CCCC4)C3=O,1.9281
1655,Flumipropyn,84478-52-4,Herbicide,CC(Oc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl)C#C,3.623400000000003
1656,Fluometuron,2164-17-2,Herbicide,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,2.7989000000000006
1658,Fluoroacetamide,640-19-7,"Insecticide,Rodenticide",NC(=O)CF,-0.5588000000000002
1659,Fluoroacetic acid,144-49-0,Rodenticide,OC(=O)CF,0.040500000000000036
1661,Fluorochloridone,"61213-25-0, 61213-59-0, 61213-60-3",Herbicide,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,3.514400000000002
1662,Fluorodifen,15457-05-3,Herbicide,[O-][N+](=O)c1ccc(Oc2ccc(cc2[N+]([O-])=O)C(F)(F)F)cc1,4.314100000000002
1663,Fluoroglycofen,77501-60-1,Herbicide,OC(=O)COC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,4.300700000000002
1664,Fluoroglycofen-ethyl,77501-90-7,Herbicide,CCOC(=O)COC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O,4.779200000000003
1665,Fluoronitrofen,13738-63-1,Herbicide,[O-][N+](=O)c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1,4.833000000000001
1666,Fluothiuron,33439-45-1,Herbicide,CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,4.314700000000002
1667,Fluotrimazole,31251-03-3,Fungicide,FC(F)(F)c1cccc(c1)C(n2cncn2)(c3ccccc3)c4ccccc4,5.137100000000003
1668,Fluoxastrobin,"193740-76-0, 361377-29-9",Fungicide,CO\N=C(C1=NOCCO1)/c2ccccc2Oc3ncnc(Oc4ccccc4Cl)c3F,4.5645000000000024
1669,Flupoxam,119126-15-7,Herbicide,NC(=O)c1nn(c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)c(n1)c3ccccc3,4.400800000000002
1670,Flupropacil,120890-70-2,Herbicide,CC(C)OC(=O)c1cc(ccc1Cl)N2C(=O)C=C(N(C)C2=O)C(F)(F)F,2.773600000000001
1671,Flupropanate,756-09-2,Herbicide,[O-]C(=O)C(F)(F)C(F)F,-0.3633000000000004
1672,"Flupropanate, sodium salt",22898-01-7,Herbicide,O=C([O-])C(F)(F)C(F)F,-0.3633000000000004
1673,Flupyrsulfuron,150315-10-9,Herbicide,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2nc(ccc2C(O)=O)C(F)(F)F)n1,1.1161999999999996
1674,Flupyrsulfuron-methyl,144740-53-4,Herbicide,COC(=O)c1ccc(nc1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2)C(F)(F)F,1.2046
1676,Fluquinconazole,136426-54-5,Fungicide,Fc1ccc2N=C(n3cncn3)N(C(=O)c2c1)c4ccc(Cl)cc4Cl,3.412300000000001
1677,Flurazole,72850-64-7,Herbicide Safener,FC(F)(F)c1nc(Cl)sc1C(=O)OCc2ccccc2,4.172300000000003
1678,Flurecol-n-butyl ester,2314-09-2,"Herbicide,Plant Growth Regulator,Pruning Aid",CCCCOC(=O)C1(O)c2ccccc2c3ccccc13,3.2462000000000018
1679,Flurenol,467-69-6,"Herbicide,Plant Growth Regulator,Pruning Aid",OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,1.9875000000000003
1680,Flurenol-methyl,1216-44-0,"Herbicide,Plant Growth Regulator,Pruning Aid",COC(=O)C1(O)c2ccccc2c3ccccc13,2.0759
1681,Fluridone,59756-60-4,Herbicide,CN1C=C(c2ccccc2)C(=O)C(=C1)c3cccc(c3)C(F)(F)F,4.738100000000002
1682,Fluroxypyr,69377-81-7,Herbicide,Nc1c(Cl)c(F)nc(OCC(O)=O)c1Cl,1.5731
1683,Fluroxypyr 1-methylheptyl ester,81406-37-3,Herbicide,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,4.390600000000003
1684,Flurtamone,96525-23-4,Herbicide,CNC1=C(C(=O)C(O1)c2ccccc2)c3cccc(c3)C(F)(F)F,3.934000000000003
1685,Flusilazole,85509-19-9,Fungicide,C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3,1.9885
1686,Flusulfamide,106917-52-6,Fungicide,[O-][N+](=O)c1ccc(N[S](=O)(=O)c2ccc(Cl)c(c2)C(F)(F)F)c(Cl)c1,4.721200000000001
1688,Fluthiacet-methyl,117337-19-6,Herbicide,COC(=O)CSc1cc(N=C2SC(=O)N3CCCCN23)c(F)cc1Cl,2.7951000000000015
1689,Flutolanil,66332-96-5,Fungicide,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,4.744900000000003
1690,Flutriafol,76674-21-0,Fungicide,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,2.492400000000001
1691,Fluxofenim,88485-37-4,Herbicide Safener,FC(F)(F)C(=N/OCC1OCCO1)/c2ccc(Cl)cc2,2.9959000000000016
1692,Folpet,133-07-3,Fungicide,ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,3.2585000000000015
1693,Fomesafen,72178-02-0,Herbicide,CS(=O)(=O)[N-]C(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.532800000000003
1694,Fomesafen sodium,108731-70-0,Herbicide,CS(=O)(=O)[N-]C(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.532800000000003
1695,Fonofos,944-22-9,Insecticide,CCO[P](=S)(CC)Sc1ccccc1,4.144600000000003
1696,Foramsulfuron,173159-57-4,Herbicide,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2c(NC=O)cccc2C(=O)N(C)C)n1,0.27430000000000065
1697,Formaldehyde,50-00-0,"Building materials,Chemical intermediate,Combustion byproduct,Microbiocide,Paints, coatings, resins,Polymer production",C=O,-0.1849
1700,Formic acid,64-18-6,Insecticide,OC=O,-0.29919999999999997
1701,Formothion,2540-82-1,Insecticide,CO[P](=S)(OC)SCC(=O)N(C)C=O,0.8516999999999999
