,PREFERRED NAME,CASRN,use,SMILES,mw,nheavy,alogp
699,Dihydro-5-heptyl-2(3H)-furanone,104-67-6,Insecticide,CCCCCCC[C@H]1CCC(=O)O1,184.27899999999997,13,3.052500000000002
700,Dihydro-5-pentyl-2(3H)-furanone,104-61-0,Insecticide,CCCCC[C@H]1CCC(=O)O1,156.225,11,2.2723000000000004
701,Diiodomethyl p-chlorophenyl sulfone,20018-12-6,"Fungicide,Microbiocide",O=S(=O)(c1ccc(Cl)cc1)C(I)I,442.443,13,3.2673000000000005
702,Diiodomethyl p-tolyl sulfone,20018-09-1,"Fungicide,Microbiocide",Cc1ccc(S(=O)(=O)C(I)I)cc1,422.025,13,2.922320000000002
703,Diisopropyl cresol,31291-59-5,Microbiocide,Cc1c(C(C)C)ccc(O)c1C(C)C,192.302,14,3.9474200000000037
705,Dikegulac,18467-77-1,Herbicide,CC1(C)OCC2OC3(C(=O)O)OC(C)(C)OC3C2O1,274.269,19,0.46909999999999985
707,Dimefox,115-26-4,Insecticide,CN(C)P(=O)(F)N(C)C,154.125,9,1.1872
708,Dimefuron,34205-21-5,Herbicide,CN(C)C(=O)Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,338.7950000000001,23,2.8699000000000012
709,Dimepiperate,61432-55-1,Herbicide,CC(C)(SC(=O)N1CCCCC1)c1ccccc1,263.40599999999995,18,4.260800000000003
710,Dimetan,122-15-6,Insecticide,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,211.26099999999994,15,1.9576
711,Dimethachlor,50563-36-5,Herbicide,COCCN(C(=O)CCl)c1c(C)cccc1C,255.74499999999998,17,2.5216400000000005
712,Dimethametryn,22936-75-0,Herbicide,CCNc1nc(NC(C)C(C)C)nc(SC)n1,255.391,17,2.4817
713,Dimethenamid,87674-68-8,Herbicide,COCC(C)N(C(=O)CCl)c1c(C)csc1C,275.80100000000004,17,2.9716400000000016
714,Dimethirimol,5221-53-4,Fungicide,CCCCc1c(C)[nH]c(N(C)C)nc1=O,209.29299999999998,15,1.4869200000000002
715,Dimethoate,60-51-5,Insecticide,CNC(=O)CSP(=S)(OC)OC,229.26299999999998,12,0.9828999999999999
716,Dimethoate-ethyl,116-01-8,Insecticide,CCNC(=O)CSP(=S)(OC)OC,243.28999999999996,13,1.373
717,Dimethomorph,110488-70-5,Fungicide,COc1ccc(/C(=C\C(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,387.86300000000006,27,3.647700000000003
718,Dimethoxane,828-00-2,Microbiocide,CC(=O)OC1CC(C)OC(C)O1,174.196,12,1.0470000000000002
719,Dimethrin,70-38-2,Insecticide,CC(C)=CC1C(C(=O)OCc2ccc(C)cc2C)C1(C)C,286.415,21,4.585040000000005
721,Dimethyl-1-(hydroxymethyl)pyrazole,85264-33-1,Microbiocide,Cc1cc(C)n(CO)n1,126.159,9,0.44974
722,Dimethylol dimethyl hydantoin,6440-58-0,"Fungicide,Herbicide,Microbiocide",CC1(C)C(=O)N(CO)C(=O)N1CO,188.183,13,-1.0712000000000002
723,Dimetilan,644-64-4,Insecticide,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,240.263,17,0.78162
724,Dimoxystrobin,149961-52-4,Fungicide,CNC(=O)/C(=N\OC)c1ccccc1COc1cc(C)ccc1C,326.3960000000001,24,2.9789400000000006
725,Diniconazole,"83657-18-5, 83657-24-3, 76714-88-0",Fungicide,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,326.22700000000003,21,3.990000000000003
726,Dinitramine,29091-05-2,Herbicide,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],322.24300000000005,22,2.9502000000000006
727,Dinitro cresol,534-52-1,Insecticide,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,198.134,14,1.5170199999999998
728,Dinobuton,973-21-7,"Fungicide,Insecticide",CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,326.30500000000006,23,3.9403000000000032
729,Dinocap,39300-45-3,"Fungicide,Insecticide",C/C=C/C(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)CC(C)(C)C,364.3980000000002,26,4.698300000000004
731,Dinofenate,"61614-62-8, 2600-55-7",Herbicide,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],450.3160000000002,32,4.410700000000003
732,Dinoseb,88-85-7,"Defoliant,Herbicide",CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,240.21499999999997,17,2.7221000000000015
733,Dinoseb acetate,2813-95-8,Herbicide,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O,282.252,20,2.9418000000000015
734,"Dinoseb, ammonium salt",6365-83-9,"Defoliant,Herbicide",CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,240.21499999999997,17,2.7221000000000015
735,"Dinoseb, sodium salt",35040-03-0,"Defoliant,Herbicide",CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,240.21499999999997,17,2.7221000000000015
737,Dinotefuran,165252-70-0,Insecticide,CN=C(NCC1CCOC1)N[N+](=O)[O-],202.214,14,-0.6203999999999994
738,Dinoterb,1420-07-1,Herbicide,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,240.21499999999997,17,2.5061000000000013
739,Dioctyl dimethyl ammonium chloride,5538-94-3,"Algaecide,Fungicide,Microbiocide",CCCCCCCC[N+](C)(C)CCCCCCCC,270.5249999999999,19,5.7838000000000065
740,Diofenolan,63837-33-2,Herbicide,CC[C@H]1OC[C@@H](COc2ccc(Oc3ccccc3)cc2)O1,300.35400000000004,22,4.009200000000003
741,Dioxabenzofos,3811-49-2,Insecticide,COP1(=S)OCc2ccccc2O1,216.198,13,2.466500000000001
742,Dioxacarb,6988-21-2,Insecticide,CNC(=O)Oc1ccccc1C1OCCO1,223.22799999999995,16,1.4502
743,Dioxathion,78-34-2,Insecticide,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,456.5500000000002,24,4.746800000000005
744,Diphacinone,82-66-6,Rodenticide,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,340.37800000000004,26,4.083000000000003
745,"Diphacinone, sodium salt",42721-99-3,Rodenticide,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,340.37800000000004,26,4.083000000000003
746,Diphenamid,957-51-7,Herbicide,CN(C)C(=O)C(c1ccccc1)c1ccccc1,239.318,18,2.9067000000000016
747,Diphenprofos,59010-86-5,Insecticide,CCCSP(=O)(OCC)Oc1ccc(Sc2ccc(Cl)cc2)cc1,402.9050000000001,24,7.157800000000005
748,Diphenylamine,122-39-4,"Fungicide,Insecticide,Plant Growth Regulator",c1ccc(Nc2ccccc2)cc1,169.227,13,3.430200000000001
749,Diphenylstibene 2-ethylhexanoate,5035-58-5,Microbiocide,CCCCC(CC)C(=O)O[Sb](c1ccccc1)c1ccccc1,419.1780000000001,23,3.5519000000000025
750,"Dipotassium endo,endo-endothall",59985-42-1,Herbicide,O=C(O)C1C2C=CC(O2)C1C(=O)O,184.147,13,-0.2748
751,Dipropalin,1918-08-7,Herbicide,CCCN(CCC)c1c([N+](=O)[O-])cc(C)cc1[N+](=O)[O-],281.312,20,3.437820000000002
752,Dipropetryn,4147-51-7,Herbicide,CCSc1nc(NC(C)C)nc(NC(C)C)n1,255.39100000000002,17,2.624200000000001
753,Dipropylene glycol,"25265-71-8, 110-98-5","Adjuvant,Fungicide,Insecticide,Microbiocide",CC(O)COC(C)CO,134.175,9,-0.2354
754,Dipyrithione,3696-28-4,Microbiocide,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],252.32000000000002,16,1.7527999999999997
755,Diquat dibromide,85-00-7,"Dessicant,Herbicide",c1cc[n+]2c(c1)-c1cccc[n+]1CC2,184.24199999999996,14,0.9421999999999999
756,"Disodium 2,2'-methylenebis(3,4,6-trichlorophenate)",3247-34-5,Microbiocide,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,406.90700000000004,21,6.609000000000001
757,"Disodium 2,2'-methylenebis(4-chlorophenate)",22232-25-3,"Fungicide,Insecticide,Microbiocide",Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,269.127,17,3.9954000000000023
758,"Disodium 4-dodecyl-2,4'-oxydibenzene sulfonate",7575-62-4,"Adjuvant,Fungicide,Insecticide,Microbiocide",CCCCCCCCCCCCc1ccc(S(=O)(=O)O)c(Oc2ccc(S(=O)(=O)O)cc2)c1,498.6630000000002,33,6.435700000000006
759,Disodium cyanodithioimido carbonate,138-93-2,Microbiocide,N#CNC(=S)S,118.18599999999999,6,0.27177999999999997
760,"Disodium endo,endo-Endothall",6385-60-0,Herbicide,O=C(O)[C@@H]1[C@H](C(=O)O)[C@@H]2C=C[C@H]1O2,184.14700000000002,13,-0.27479999999999993
761,Disul-Na,136-78-7,Herbicide,O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,287.12,16,2.1916
762,Disulfoton,298-04-4,"Insecticide,Nematicide",CCOP(=S)(OCC)SCCSCC,274.413,14,3.7702000000000027
763,Disulfoton sulfone,2497-06-5,Insecticide,CCOP(=S)(OCC)SCCS(=O)(=O)CC,306.41100000000006,16,2.4518000000000004
764,Ditalimfos,5131-24-8,Fungicide,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,299.28800000000007,19,2.5801000000000007
765,Dithianon,3347-22-6,Fungicide,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,296.33200000000005,20,2.1513400000000003
766,Dithiopyr,97886-45-8,Herbicide,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,401.42200000000014,25,5.242900000000003
767,Diuron,330-54-1,Herbicide,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,233.09799999999998,14,3.0869000000000018
768,DMCP,3309-87-3,Insecticide,COP(=O)(OC)Sc1ccc(Cl)cc1,252.659,14,3.833000000000002
769,"DNOC, sodium salt",2312-76-7,"Fungicide,Herbicide,Insecticide",Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,198.134,14,1.5170199999999998
771,Dodecyl di(2-hydroxyethyl) benzyl ammonium chloride,19379-90-9,Microbiocide,CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,364.59400000000005,26,4.908900000000005
772,"Dodecyl dimethyl 2,4,5-trimethylbenzyl ammonium chloride",53404-46-9,Microbiocide,CCCCCCCCCCCC[N+](C)(C)Cc1cc(C)c(C)cc1C,346.6230000000001,25,7.109160000000008
773,Dodecyl dimethyl benzyl ammonium bromide,7281-04-1,"Fungicide,Microbiocide",CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,304.542,22,6.183900000000007
774,Dodecyl dimethyl benzyl ammonium chloride,139-07-1,"Herbicide,Microbiocide",CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,304.542,22,6.183900000000007
779,Dodecylbenzene sulfonic acid,27176-87-0,"Adjuvant,Insecticide,Microbiocide",CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,326.502,22,5.396700000000005
781,Dodecylbenzyl trimethyl ammonium chloride,1330-85-4,"Adjuvant,Microbiocide",CCCCCCCCCCCCc1ccc(C[N+](C)(C)C)cc1,318.569,23,6.356200000000007
786,Drazoxolon,5707-69-7,Fungicide,CC1=NOC(=O)/C1=N\Nc1ccccc1Cl,237.64600000000002,16,2.0405999999999995
788,(E)-Mevinphos,"298-01-1, 7786-34-7",Insecticide,COC(=O)/C=C(\C)OP(=O)(OC)OC,224.14899999999997,14,1.4807
789,Econazole,27220-47-9,Fungicide,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,381.69000000000005,24,5.801400000000003
790,Edifenphos,17109-49-8,Fungicide,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,310.38000000000005,19,5.715600000000004
792,Eglinazine,6616-80-4,Herbicide,CCNc1nc(Cl)nc(NCC(=O)OCC)n1,259.69699999999995,17,0.9317999999999999
794,Empenthrin [(1R)isomers],54406-48-3,Insecticide,C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)/C(C)=C/CC,274.404,20,4.126100000000004
795,Endosulfan,115-29-7,Insecticide,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,406.9290000000001,19,3.689800000000001
796,Endosulfan I (alpha),959-98-8,Insecticide,O=S1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,406.9290000000001,19,3.689800000000001
797,Endosulfan II (beta),33213-65-9,Insecticide,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,406.9290000000001,19,3.689800000000001
798,Endothall,145-73-3,"Defoliant,Herbicide",O=C(O)C1C2CCC(O2)C1C(=O)O,186.163,13,-0.050800000000000234
799,"Endothall, di (N,N-dimethylalkylamine) salt",66330-88-9,"Defoliant,Herbicide",O=C(O)[C@@H]1[C@H](C(=O)O)[C@@H]2C=C[C@H]1O2,184.14700000000002,13,-0.27479999999999993
800,"Endothall, dipotassium salt",2164-07-0,"Defoliant,Herbicide",O=C(O)C1C2CCC(O2)C1C(=O)O,186.163,13,-0.050800000000000234
801,"Endothall, disodium salt",129-67-9,"Defoliant,Herbicide",O=C(O)C1C2CCC(O2)C1C(=O)O,186.163,13,-0.050800000000000234
802,Endothion,2778-04-3,Insecticide,COc1coc(CSP(=O)(OC)OC)cc1=O,280.238,17,2.2824999999999998
803,Endrin,72-20-8,"Avicide,Insecticide",ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,380.913,19,4.481400000000002
804,EPBP,3792-59-4,Insecticide,CCOP(=S)(Oc1ccc(Cl)cc1Cl)c1ccccc1,347.20300000000003,20,5.043700000000004
805,Epichlorohydrin,106-89-8,"Chemical intermediate,Dye,Fungicide,Insecticide,Microbiocide,Paints, coatings, resins,Polymer production,Solvent",ClCC1CO1,92.525,5,0.624
806,EPN,2104-64-5,Insecticide,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,323.31000000000006,21,3.645100000000002
807,Epoxiconazole,"106325-08-0, 133855-98-8, 135319-73-2",Fungicide,Fc1ccc([C@@]2(Cn3cncn3)O[C@H]2c2ccccc2Cl)cc1,329.76200000000006,23,3.7376000000000023
808,Epronaz,59026-08-3,Herbicide,CCCN(CC)C(=O)n1cnc(S(=O)(=O)CCC)n1,288.37300000000005,19,1.1618000000000002
809,EPTC,759-94-4,Herbicide,CCCN(CCC)C(=O)SCC,189.32399999999998,12,2.9815000000000014
810,Erbon,136-25-4,Herbicide,CC(Cl)(Cl)C(=O)OCCOc1cc(Cl)c(Cl)cc1Cl,366.45500000000004,19,4.762600000000002
813,Esfenvalerate,"66230-04-4, 66323-04-4",Insecticide,CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,30,6.679980000000006
814,Esprocarb,85785-20-2,Herbicide,CCN(C(=O)SCc1ccccc1)C(C)C(C)C,265.422,18,4.406200000000004
815,Etaconazole,60207-93-4,Fungicide,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,328.19900000000007,21,3.263300000000002
816,Ethalfluralin,55283-68-6,Herbicide,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],333.266,23,3.9242000000000035
817,Ethametsulfuron,111353-84-5,Herbicide,CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,396.38500000000016,27,0.5205999999999995
818,Ethametsulfuron-methyl,97780-06-8,Herbicide,CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)n1,410.4120000000002,28,0.6089999999999994
820,Ethanolamine,141-43-5,"Fungicide,Microbiocide",NCCO,61.083999999999996,4,-1.0626000000000002
823,Ethidimuron,30043-49-3,Herbicide,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,264.332,16,0.10730000000000023
824,Ethiofencarb,29973-13-5,Insecticide,CCSCc1ccccc1OC(=O)NC,225.313,15,2.6579000000000006
825,Ethiolate,2941-55-1,Herbicide,CCSC(=O)N(CC)CC,161.26999999999998,10,2.2013
826,Ethion,563-12-2,Insecticide,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,384.4870000000002,19,5.005300000000004
827,Ethirimol,23947-60-6,Fungicide,CCCCc1c(C)[nH]c(NCC)nc1=O,209.29299999999998,15,1.85272
828,Ethofenprox,80844-07-1,Insecticide,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,376.49600000000004,28,6.372000000000006
829,Ethofumesate,26225-79-6,Herbicide,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,286.34900000000005,19,2.0576
830,Ethoprop,13194-48-4,"Insecticide,Nematicide",CCCSP(=O)(OCC)SCCC,242.34599999999995,13,4.417400000000004
831,"Ethoxyethoxyethyl 2,4-dichlorophenoxyacetate",53404-36-7,Herbicide,CCOC(C)OC(C)OC(=O)COc1ccc(Cl)cc1Cl,337.19900000000007,21,3.6605000000000025
832,"Ethoxyethoxypropyl 2,4-dichlorophenoxyacetate",53467-05-3,Herbicide,CCOC(C)OC(CC)OC(=O)COc1ccc(Cl)cc1Cl,351.226,22,4.050600000000004
833,Ethoxyquin,91-53-2,"Fungicide,Plant Growth Regulator",CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,217.31199999999998,16,3.692700000000002
834,Ethoxysulfuron,126801-58-9,Herbicide,CCOc1ccccc1OS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,398.3970000000001,27,1.3377999999999997
835,"Ethyl (2-mercaptoethyl)carbamate, S-ester of O,O-dimethyl phosphorodithioate",5840-95-9,Insecticide,CCOC(=O)NCCSP(=S)(OC)OC,273.31600000000003,15,1.983
836,"Ethyl 2,4-dichlorophenoxyacetate",533-23-3,Herbicide,CCOC(=O)COc1ccc(Cl)cc1Cl,249.093,15,2.9353000000000016
837,Ethyl acifluorfen,77207-01-3,Herbicide,CCOC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],389.7130000000001,26,5.236000000000003
839,Ethyl dimethyl stearyl ammonium bromide,111-98-8,Microbiocide,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC,326.633,23,7.344200000000009
840,Ethyl formate,109-94-4,"Fumigant,Insecticide",CCOC=O,74.07900000000001,5,0.17930000000000001
841,Ethyl paraben,120-47-8,"Fungicide,Microbiocide",CCOC(=O)c1ccc(O)cc1,166.176,12,1.5689
843,Ethylan,72-56-0,Insecticide,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,307.264,20,5.747000000000004
845,Ethylene dibromide,106-93-4,"Fumigant,Nematicide",BrCCBr,187.862,4,1.7762
846,Ethylene dichloride,107-06-2,"Component of processed f,Fuel or fuel additive,Fumigant,Insecticide,Paints, coatings, resins,Polymer production,Solvent",ClCCCl,98.96000000000001,4,1.464
847,Ethylene glycol bis(trichloroacetate),2514-53-6,Herbicide,O=C(OCCOC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,352.812,16,2.8132
848,Ethylene glycol ether of pinene,53404-49-2,Insecticide,CC1(C)C2CC(O)C(C)(O)C1C2,170.25199999999998,12,1.1643
849,Ethylhexanoate,123-66-0,"Fungicide,Microbiocide",CCCCCC(=O)OCC,144.21399999999997,10,2.1298000000000004
854,Etrimfos,38260-54-7,Insecticide,CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,292.297,18,2.3338
855,Eugenol,97-53-0,"Dog and Cat Repellent,Fragrance component or p,Herbicide,Insect Repellent,Insecticide",C=CCc1ccc(O)c(OC)c1,164.20399999999995,12,2.1292999999999997
856,Famoxadone,131807-57-3,Fungicide,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,374.3960000000001,28,4.700000000000003
857,Famphur,52-85-7,Insecticide,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,325.348,19,1.8330000000000002
860,"Fenac, sodium salt",2439-00-1,Herbicide,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,239.485,13,3.273900000000001
861,Fenamidone,161326-34-7,Fungicide,CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,311.41,22,3.4901000000000018
862,Fenaminosulf,140-56-7,"Fungicide,Microbiocide",CN(C)c1ccc(N=NS(=O)(=O)O)cc1,229.261,15,1.6391
863,Fenamiphos,22224-92-6,"Insecticide,Nematicide",CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,303.36400000000003,19,4.238320000000003
864,Fenapanil,61019-78-1,Fungicide,CCCCC(C#N)(Cn1ccnc1)c1ccccc1,253.34900000000005,19,3.534880000000002
865,Fenarimol,60168-88-9,Fungicide,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,331.202,22,4.0676000000000005
866,Fenazaflor,14255-88-0,Insecticide,O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,375.133,24,5.409000000000002
867,Fenazaquin,120928-09-8,Insecticide,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,306.409,23,4.5488000000000035
868,Fenbuconazole,"114369-43-6, 119911-00-6, 119611-00-6",Fungicide,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,336.826,24,4.025880000000003
870,Fenchlorazole-ethyl,103112-36-3,Herbicide Safener,O=C(O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,375.4260000000001,20,4.099
871,Fenchlorim,3740-92-9,Herbicide Safener,Clc1cc(Cl)nc(-c2ccccc2)n1,225.07800000000003,14,3.450400000000002
872,Fenethacarb,30087-47-9,Insecticide,CCc1cc(CC)cc(OC(=O)NC)c1,207.273,15,2.5296000000000003
873,Fenfluthrin,75867-00-4,Insecticide,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1c(F)c(F)c(F)c(F)c1F,389.14700000000005,24,5.0165000000000015
874,Fenfuram,24691-80-3,Fungicide,Cc1occc1C(=O)Nc1ccccc1,201.22500000000002,15,2.840320000000001
875,Fenhexamid,126833-17-8,Fungicide,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,302.20100000000014,19,4.607900000000002
876,Fenitropan,65934-95-4,Fungicide,CC(=O)OC[C@H]([C@@H](OC(C)=O)c1ccccc1)[N+](=O)[O-],281.26400000000007,20,1.4992
877,Fenitrothion,122-14-5,Insecticide,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,277.238,17,2.7993200000000007
878,Fenobucarb,3766-81-2,Insecticide,CCC(C)c1ccccc1OC(=O)NC,207.27299999999997,15,2.9183000000000003
879,Fenothiocarb,62850-32-2,Insecticide,CN(C)C(=O)SCCCCOc1ccccc1,253.367,17,3.2604000000000024
880,Fenoxaprop acid,95617-09-7,Herbicide,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,333.72700000000003,23,4.125400000000003
881,Fenoxycarb,"79127-80-3, 72490-01-8","Insect Growth Regulator,Insecticide",CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,301.34200000000004,22,3.6038000000000023
882,Fenpiclonil,74738-17-3,Fungicide,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,237.08899999999997,15,3.8601800000000006
883,Fenpropathrin,"39515-41-8, 64257-84-7",Insecticide,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,349.43000000000006,26,5.268980000000004
884,Fenpropidin,67306-00-7,Fungicide,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,273.464,20,4.6486000000000045
885,Fenpropimorph,"67306-03-0, 67564-91-4","Fungicide,Microbiocide",CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,303.49000000000007,22,4.271900000000004
886,Fenpyroximate,"134098-61-6, 111812-58-9",Insecticide,Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,421.49700000000024,31,5.026820000000005
887,Fenson,80-38-6,Insecticide,O=S(=O)(Oc1ccc(Cl)cc1)c1ccccc1,268.721,17,3.1077000000000012
888,Fensulfothion,115-90-2,"Insecticide,Nematicide",CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,308.36100000000005,18,3.1003000000000016
889,Fenteracol,2122-77-2,Herbicide,OCCOc1cc(Cl)c(Cl)cc1Cl,241.50099999999998,13,3.017900000000001
890,Fenthiaprop-ethyl,"66441-11-0, 93921-16-5",Herbicide,CCOC(=O)C(C)Oc1cccc(Oc2nc3ccc(Cl)cc3s2)c1,377.8490000000001,25,5.072400000000003
891,Fenthion,55-38-9,"Avicide,Insecticide",COP(=S)(OC)Oc1ccc(SC)c(C)c1,278.335,16,3.6130200000000023
892,Fenticlor,97-24-5,Microbiocide,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,287.16700000000003,17,4.555800000000003
894,Fentrazamide,158237-07-1,Herbicide,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,349.8220000000003,24,2.7051000000000007
895,Fentrifanil,62441-54-7,Insecticide,O=[N+]([O-])c1cc(Nc2cc(C(F)(F)F)ccc2Cl)c(C(F)(F)F)c([N+](=O)[O-])c1,429.66,28,5.937600000000002
896,Fenuron,101-42-8,Herbicide,CN(C)C(=O)Nc1ccccc1,164.208,12,1.7801
898,Fenvalerate,51630-58-1,Insecticide,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,30,6.679980000000006
900,Ferimzone,89269-64-7,Fungicide,C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,254.337,19,3.237960000000002
901,Fipronil,120068-37-3,Insecticide,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,437.15200000000004,26,4.279179999999999
902,Flamprop-isopropyl,52756-22-6,Herbicide,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,363.81600000000003,25,4.466000000000005
903,Flamprop-M-isopropyl,"57973-67-8, 63782-90-1, 52973-67-8",Herbicide,CC(C)OC(=O)[C@@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,363.81600000000003,25,4.466000000000005
904,Flamprop-M-methyl,"57973-66-7, 63729-98-6",Herbicide,COC(=O)[C@@H](C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,335.76200000000006,23,3.687400000000003
905,Flamprop-methyl,52756-25-9,Herbicide,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,335.76200000000006,23,3.687400000000003
906,Flazasulfuron,104040-78-0,Herbicide,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,407.33000000000004,27,1.418
908,Flonicamid,158062-67-0,Insecticide,N#CCNC(=O)c1cnccc1C(F)(F)F,229.16099999999997,16,1.35378
909,Fluazifop,69335-91-7,Herbicide,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O,327.258,23,3.744600000000002
